PROVINCE,DISTRICT,TEHSIL,TEHSILCODE,UCNAME,UC_UR,UCNumber,UCCODE,LATITUDE,LONGITUDE,NUMBEROFVILLAGES,VILLAGENUMBER,VILLAGECODE,VILLAGENAME
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,LILOWANI,Rural,5,155115,34.951513,72.6468351,7,2,1551152,KASS LILOWANI
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,LILOWANI,Rural,5,155115,34.951513,72.6468351,7,1,1551151,BANDA CHINA
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,MALAKKHEL KOTKY,Rural,6,155116,34.8689287,72.6146881,4,4,1551164,MALAKKHEL
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,MALAKKHEL KOTKY,Rural,6,155116,34.8689287,72.6146881,4,3,1551163,BAZARKOT
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,MALAKKHEL KOTKY,Rural,6,155116,34.8689287,72.6146881,4,2,1551162,AMNAVI
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,MALAKKHEL KOTKY,Rural,6,155116,34.8689287,72.6146881,4,1,1551161,ACHAR
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,MIANKALY PIRABAD,Rural,7,155117,34.9043537,72.6924651,3,3,1551173,PITAW
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,MIANKALY PIRABAD,Rural,7,155117,34.9043537,72.6924651,3,2,1551172,PAGORAI
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,MIANKALY PIRABAD,Rural,7,155117,34.9043537,72.6924651,3,1,1551171,MIANKALAY PIRABAD
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,PIR KHANA,Rural,8,155118,35.0443379,72.7469232,5,5,1551185,KUZ GANSHAL
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,PIR KHANA,Rural,8,155118,35.0443379,72.7469232,5,4,1551184,DEHRAI LARAI
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,PIR KHANA,Rural,8,155118,35.0443379,72.7469232,5,3,1551183,BILKANAI
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,PIR KHANA,Rural,8,155118,35.0443379,72.7469232,5,2,1551182,BAR GANSHAL
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,PIR KHANA,Rural,8,155118,35.0443379,72.7469232,5,1,1551181,AJMIR
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,PIRABAD,Rural,9,155119,34.8939957,72.6828557,5,5,1551195,PITAW
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,PIRABAD,Rural,9,155119,34.8939957,72.6828557,5,4,1551194,PAGORAI
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,PIRABAD,Rural,9,155119,34.8939957,72.6828557,5,3,1551193,MIAN KALAY
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,PIRABAD,Rural,9,155119,34.8939957,72.6828557,5,2,1551192,KASS PAGORI
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,PIRABAD,Rural,9,155119,34.8939957,72.6828557,5,1,1551191,BANJAR
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,RANIAL,Rural,10,1551110,34.8907168,72.7659825,4,4,15511104,SHAHTOOT
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,RANIAL,Rural,10,1551110,34.8907168,72.7659825,4,3,15511103,SANGRAI
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,RANIAL,Rural,10,1551110,34.8907168,72.7659825,4,2,15511102,RANIAL
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,RANIAL,Rural,10,1551110,34.8907168,72.7659825,4,1,15511101,DONAI
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,SHAHPUR,Rural,11,1551111,34.9502957,72.748735,3,3,15511113,SHAHPUR KALAY
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,SHAHPUR,Rural,11,1551111,34.9502957,72.748735,3,2,15511112,NAWAY KALAY SHAPUR
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,SHAHPUR,Rural,11,1551111,34.9502957,72.748735,3,1,15511111,BAR KANA
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,BEHLOL KHEL,Rural,12,1551112, , ,1,1,15511121,BEHLOL KHEL
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,CHAKISAR,Rural,13,1551113, , ,1,1,15511131,CHAKISAR
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,DEDAL KAMACH,Rural,14,1551114, , ,1,1,15511141,DEDAL KAMACH
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,KAMACH,Rural,15,1551115, , ,1,1,15511151,KAMACH
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,MARTUNG,Rural,17,1551117, , ,1,1,15511171,MARTUNG
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,Tehsil Council ALPURI,Urban,18,1551218, , ,1,1,15512181,Tehsil Council ALPURI
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 2 BASI,Rural,19,1551119, , ,1,1,15511191,VC 2 BASI
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 3 ACHAR,Rural,20,1551120, , ,1,1,15511201,VC 3 ACHAR
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 4 AMNAVI,Rural,21,1551121, , ,1,1,15511211,VC 4 AMNAVI
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 5 BANDA CHINA,Rural,22,1551122, , ,1,1,15511221,VC 5 BANDA CHINA
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 6 KASS,Rural,23,1551123, , ,1,1,15511231,VC 6 KASS
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 7 SHESHAN,Rural,24,1551124, , ,1,1,15511241,VC 7 SHESHAN
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 8 NAWAY KALAY BIAGALAI,Rural,25,1551125, , ,1,1,15511251,VC 8 NAWAY KALAY BIAGALAI
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 10 KHWAR KALAY,Rural,26,1551126, , ,1,1,15511261,VC 10 KHWAR KALAY
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 11 MANAGAI,Rural,27,1551127, , ,1,1,15511271,VC 11 MANAGAI
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 12 BILKANAI,Rural,28,1551128, , ,1,1,15511281,VC 12 BILKANAI
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 13 DEHRAI LARAI,Rural,29,1551129, , ,1,1,15511291,VC 13 DEHRAI LARAI
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 15 FAIZ DARA / DUR BANR,Rural,30,1551130, , ,1,1,15511301,VC 15 FAIZ DARA / DUR BANR
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 16 KARSHAT,Rural,31,1551131, , ,1,1,15511311,VC 16 KARSHAT
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 17 DAWLAT KALAY,Rural,32,1551132, , ,1,1,15511321,VC 17 DAWLAT KALAY
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 18 ZARA,Rural,33,1551133, , ,1,1,15511331,VC 18 ZARA
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551, VC 19 BANR,Rural,34,1551134, , ,1,1,15511341, VC 19 BANR
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 21 AJMEER,Rural,35,1551135, , ,1,1,15511351,VC 21 AJMEER
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 22 BAR GANSHAL,Rural,36,1551136, , ,1,1,15511361,VC 22 BAR GANSHAL
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 23  KUZ GANSHAL,Rural,37,1551137, , ,1,1,15511371,VC 23  KUZ GANSHAL
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 25 SERAI KANA,Rural,38,1551138, , ,1,1,15511381,VC 25 SERAI KANA
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551, VC 26 BAZARKOT,Rural,39,1551139, , ,1,1,15511391, VC 26 BAZARKOT
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 27  MALAK KHEL,Rural,40,1551140, , ,1,1,15511401,VC 27  MALAK KHEL
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 28 PANGORAI,Rural,41,1551141, , ,1,1,15511411,VC 28 PANGORAI
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 29 MIAN KALAY PIR ABAD,Rural,42,1551142, , ,1,1,15511421,VC 29 MIAN KALAY PIR ABAD
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 30 PITAW,Rural,43,1551143, , ,1,1,15511431,VC 30 PITAW
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 31 DONIA,Rural,44,1551144, , ,1,1,15511441,VC 31 DONIA
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 33 SANGRAI,Rural,45,1551145, , ,1,1,15511451,VC 33 SANGRAI
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 34 BARKANA,Rural,46,1551146, , ,1,1,15511461,VC 34 BARKANA
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 37 GANDAW,Rural,48,1551148, , ,1,1,15511481,VC 37 GANDAW
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 38 WAHAB KHEL,Rural,49,1551149, , ,1,1,15511491,VC 38 WAHAB KHEL
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,ALPURI TEHSIL,1551,VC 39 RANYAL,Rural,50,1551150, , ,1,1,15511501,VC 39 RANYAL
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,BOTIAL,Rural,1,155211,34.9207532,72.8737574,4,4,1552114,KERAI BESHAM
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,BOTIAL,Rural,1,155211,34.9207532,72.8737574,4,3,1552113,BOTIAL III
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,BOTIAL,Rural,1,155211,34.9207532,72.8737574,4,2,1552112,BOTIAL II
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,BOTIAL,Rural,1,155211,34.9207532,72.8737574,4,1,1552111,BOTIAL 1
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,DANDAI,Rural,2,155212,34.8060636,72.9392382,2,2,1552122,TAKHTA
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,DANDAI,Rural,2,155212,34.8060636,72.9392382,2,1,1552121,DANDAI
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,KORMANG,Rural,3,155213,34.9253167,72.83695,2,2,1552132,LAHOUR
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,KORMANG,Rural,3,155213,34.9253167,72.83695,2,1,1552131,KORMANG
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,SHANG,Rural,4,155214,34.8817537,72.8802537,3,3,1552143,SHANG
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,SHANG,Rural,4,155214,34.8817537,72.8802537,3,2,1552142,LOSAR
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,SHANG,Rural,4,155214,34.8817537,72.8802537,3,1,1552141,KUZ BATKOT
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,UC BUTYAL,Rural,5,155215,34.9170551,72.872724,4,4,1552154,KERAI BESHAM
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,UC BUTYAL,Rural,5,155215,34.9170551,72.872724,4,3,1552153,BUTYAL 3
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,UC BUTYAL,Rural,5,155215,34.9170551,72.872724,4,2,1552152,BUTYAL 2
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,UC BUTYAL,Rural,5,155215,34.9170551,72.872724,4,1,1552151,BUTYAL 1
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,UC MAIRA,Rural,6,155216,34.8394645,72.9874502,3,3,1552163,SERAI MAIRA
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,UC MAIRA,Rural,6,155216,34.8394645,72.9874502,3,2,1552162,MAIRA
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,UC MAIRA,Rural,6,155216,34.8394645,72.9874502,3,1,1552161,BAR BATKOT
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,VC 4 Butyal-III,Rural,7,155217,34.890592,72.82318,1,1,1552171,VC 4 Butyal-III
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,VC 5 Lahore/ Hawalai,Rural,8,155218, , ,1,1,1552181,VC 5 Lahore/ Hawalai
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,VC 7 Barbatkot,Rural,9,155219, , ,1,1,1552191,VC 7 Barbatkot
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,VC 9 Serai Maira,Rural,10,1552110,34.83846,72.970903,1,1,15521101,VC 9 Serai Maira
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,VC 14 TAKHTA,Rural,11,1552111, , ,1,1,15521111,VC 14 TAKHTA
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,VC 12 Kuz Batkot,Rural,12,1552112,34.860671,72.946626,1,1,15521121,VC 12 Kuz Batkot
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,VC 11 Losar,Rural,13,1552113, , ,1,1,15521131,VC 11 Losar
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,VC 1 Besham Kerai,Rural,14,1552114, , ,1,1,15521141,VC 1 Besham Kerai
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,BISHAM TEHSIL,1552,TEHSIL COUNCIL BESHAM,Urban,15,1552215, , ,1,1,15522151,TEHSIL COUNCIL BESHAM
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,OPAL,Rural,1,155611,34.8873549,72.7688135,5,5,1556115,OPAL
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,OPAL,Rural,1,155611,34.8873549,72.7688135,5,4,1556114,KARORA
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,OPAL,Rural,1,155611,34.8873549,72.7688135,5,3,1556113,GULIBAT
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,OPAL,Rural,1,155611,34.8873549,72.7688135,5,2,1556112,DANAKOL
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,OPAL,Rural,1,155611,34.8873549,72.7688135,5,1,1556111,CHEEDAM
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,SARKOL,Rural,2,155612,34.7632179,72.8955904,6,6,1556126,TALOON
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,SARKOL,Rural,2,155612,34.7632179,72.8955904,6,5,1556125,SARKOL
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,SARKOL,Rural,2,155612,34.7632179,72.8955904,6,4,1556124,KANDAI
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,SARKOL,Rural,2,155612,34.7632179,72.8955904,6,3,1556123,JATKOL
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,SARKOL,Rural,2,155612,34.7632179,72.8955904,6,2,1556122,GUNANGAR
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,SARKOL,Rural,2,155612,34.7632179,72.8955904,6,1,1556121,DAWOOT
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,VC -1 Bunerwal,Rural,3,155613,34.78885,72.748352,1,1,1556131,VC -1 Bunerwal
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,VC-2 Katkoor,Rural,4,155614,34.803093,72.721789,1,1,1556141,VC-2 Katkoor
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,VC -3 Kuza Hujra (chakisar),Rural,5,155615, , ,1,1,1556151,VC -3 Kuza Hujra (chakisar)
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,VC-4 Manz Hujra (chakisar),Rural,6,155616, , ,1,1,1556161,VC-4 Manz Hujra (chakisar)
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,VC-5 Gharai Hujra (chakisar),Rural,7,155617, , ,1,1,1556171,VC-5 Gharai Hujra (chakisar)
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,VC-6 Kamar Hujra (chakisar),Rural,8,155618,34.781319,72.739967,1,1,1556181,VC-6 Kamar Hujra (chakisar)
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,VC -7 Khadang,Rural,9,155619, , ,1,1,1556191,VC -7 Khadang
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,VC-8 Cheedam,Rural,10,1556110, , ,1,1,15561101,VC-8 Cheedam
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,VC-9 Danakool,Rural,11,1556111, , ,1,1,15561111,VC-9 Danakool
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,VC-10 Jatkool,Rural,12,1556112, , ,1,1,15561121,VC-10 Jatkool
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,VC -11 Kandai,Rural,13,1556113, , ,1,1,15561131,VC -11 Kandai
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,VC-12 Dandai Sundia,Rural,14,1556114, , ,1,1,15561141,VC-12 Dandai Sundia
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,VC-13 Langbar,Rural,15,1556115, , ,1,1,15561151,VC-13 Langbar
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,VC-14 Gulibut,Rural,16,1556116, , ,1,1,15561161,VC-14 Gulibut
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,VC-15 Karora,Rural,17,1556117, , ,1,1,15561171,VC-15 Karora
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,VC-16 Opal(Opal+Punyal),Rural,18,1556118, , ,1,1,15561181,VC-16 Opal(Opal+Punyal)
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,VC-17 Dawoot,Rural,19,1556119, , ,1,1,15561191,VC-17 Dawoot
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,VC-18 GUNAGAR,Rural,20,1556120, , ,1,1,15561201,VC-18 GUNAGAR
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,CHAKISAR TEHSIL,1556,VC-20 Taloon,Rural,21,1556121, , ,1,1,15561211,VC-20 Taloon
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,MARTUNG TEHSIL,1557,MARTUNG KHAS,Rural,1,155711,34.6813069,72.7496295,5,5,1557115,MANZ KALAY
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,MARTUNG TEHSIL,1557,MARTUNG KHAS,Rural,1,155711,34.6813069,72.7496295,5,4,1557114,MANDORIA
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,MARTUNG TEHSIL,1557,MARTUNG KHAS,Rural,1,155711,34.6813069,72.7496295,5,3,1557113,KUZKALAY
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,MARTUNG TEHSIL,1557,MARTUNG KHAS,Rural,1,155711,34.6813069,72.7496295,5,2,1557112,KABALGRAM
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,MARTUNG TEHSIL,1557,MARTUNG KHAS,Rural,1,155711,34.6813069,72.7496295,5,1,1557111,ASHARO SAR
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,MARTUNG TEHSIL,1557,Tehsil Council MARTUNG,Urban,2,155722, , ,1,1, ,Tehsil Council MARTUNG
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,MARTUNG TEHSIL,1557,VC 1 Behar,Rural,3,155713, , ,1,1,1557131,VC 1 Behar
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,MARTUNG TEHSIL,1557,VC 2 Torany,Rural,4,155714, , ,1,1,1557141,VC 2 Torany
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,MARTUNG TEHSIL,1557,VC 3 Titwalan,Rural,5,155715, , ,1,1,1557151,VC 3 Titwalan
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,MARTUNG TEHSIL,1557,VC 4 Dankool,Rural,6,155716, , ,1,1,1557161,VC 4 Dankool
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,MARTUNG TEHSIL,1557,VC 5 Asharo Sar,Rural,7,155717, , ,1,1,1557171,VC 5 Asharo Sar
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,MARTUNG TEHSIL,1557,VC 6 Kabalgram,Rural,8,155718, , ,1,1,1557181,VC 6 Kabalgram
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,MARTUNG TEHSIL,1557,VC 7 Kuz Kaley,Rural,9,155719, , ,1,1,1557191,VC 7 Kuz Kaley
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,MARTUNG TEHSIL,1557,VC 8 Manz Kaley,Rural,10,1557110, , ,1,1,15571101,VC 8 Manz Kaley
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,MARTUNG TEHSIL,1557,VC 9 Mandorian,Rural,11,1557111, , ,1,1,15571111,VC 9 Mandorian
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,MARTUNG TEHSIL,1557,VC 10 Hashem Khel Dab,Rural,12,1557112, , ,1,1,15571121,VC 10 Hashem Khel Dab
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,MARTUNG TEHSIL,1557,VC 11 Musakhel Sar,Rural,13,1557113, , ,1,1,15571131,VC 11 Musakhel Sar
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,MARTUNG TEHSIL,1557,VC 12 Kamach,Rural,14,1557114, , ,1,1,15571141,VC 12 Kamach
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,MARTUNG TEHSIL,1557,VC 13 Dedal,Rural,15,1557115, , ,1,1,15571151,VC 13 Dedal
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,MARTUNG TEHSIL,1557,VC 14 Alami Banda,Rural,16,1557116, , ,1,1,15571161,VC 14 Alami Banda
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,MARTUNG TEHSIL,1557,VC 15 Pishlor,Rural,17,1557117, , ,1,1,15571171,VC 15 Pishlor
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,PURAN TEHSIL,1555,ALUCH,Rural,1,155511,34.7388693,72.6824123,5,5,1555115,NIM KALAY
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,PURAN TEHSIL,1555,ALUCH,Rural,1,155511,34.7388693,72.6824123,5,4,1555114,KOTKAY
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,PURAN TEHSIL,1555,ALUCH,Rural,1,155511,34.7388693,72.6824123,5,3,1555113,KADONA
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,PURAN TEHSIL,1555,ALUCH,Rural,1,155511,34.7388693,72.6824123,5,2,1555112,DARAR SERAI KOLALAI
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,PURAN TEHSIL,1555,ALUCH,Rural,1,155511,34.7388693,72.6824123,5,1,1555111,ALUCH
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,PURAN TEHSIL,1555,BAR PURAN,Rural,2,155512,34.7732208,72.6635147,2,2,1555122,SUNDVI
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,PURAN TEHSIL,1555,BAR PURAN,Rural,2,155512,34.7732208,72.6635147,2,1,1555121,SANILA
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,PURAN TEHSIL,1555,BINGALAI,Rural,3,155513,34.7464143,72.6820957,2,2,1555132,CHAGAM
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,PURAN TEHSIL,1555,BINGALAI,Rural,3,155513,34.7464143,72.6820957,2,1,1555131,BINGALAI
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,PURAN TEHSIL,1555,CHAWGA,Rural,4,155514,34.6971827,72.655961,2,2,1555142,CHAWGA
KHYBER PAKHTUNKHWA,SHANGLA DISTRICT,PURAN TEHSIL,1555,CHAWGA,Rural,4,155514,34.6971827,72.655961,2,1,1555141,BAINA
